Domain,Area,Element,Item,Year,Source,Unit,Value
"Emissions totals","Poland","Emissions (N2O)","On-farm energy use","2006","FAO TIER 1","kt","2.3651"
"Emissions totals","Poland","Emissions (CO2)","On-farm energy use","2006","FAO TIER 1","kt","8146.5061"
"Emissions totals","Poland","Emissions (CH4)","On-farm energy use","2007","FAO TIER 1","kt","0.6527"
"Emissions totals","Poland","Emissions (N2O)","On-farm energy use","2007","FAO TIER 1","kt","2.1787"
"Emissions totals","Poland","Emissions (CO2)","On-farm energy use","2007","FAO TIER 1","kt","7510.8939"
"Emissions totals","Poland","Emissions (CH4)","On-farm energy use","2008","FAO TIER 1","kt","0.6505"
"Emissions totals","Poland","Emissions (N2O)","On-farm energy use","2008","FAO TIER 1","kt","2.1807"
"Emissions totals","Poland","Emissions (CO2)","On-farm energy use","2008","FAO TIER 1","kt","7642.2023"
"Emissions totals","Poland","Emissions (CH4)","On-farm energy use","2009","FAO TIER 1","kt","0.6373"
"Emissions totals","Poland","Emissions (N2O)","On-farm energy use","2009","FAO TIER 1","kt","2.1188"
"Emissions totals","Poland","Emissions (CO2)","On-farm energy use","2009","FAO TIER 1","kt","7383.5943"
"Emissions totals","Poland","Emissions (CH4)","On-farm energy use","2010","FAO TIER 1","kt","0.6431"
"Emissions totals","Poland","Emissions (N2O)","On-farm energy use","2010","FAO TIER 1","kt","2.1141"
"Emissions totals","Poland","Emissions (CO2)","On-farm energy use","2010","FAO TIER 1","kt","7316.3879"
"Emissions totals","Poland","Emissions (CH4)","On-farm energy use","2011","FAO TIER 1","kt","0.6764"
"Emissions totals","Poland","Emissions (N2O)","On-farm energy use","2011","FAO TIER 1","kt","2.1326"
"Emissions totals","Poland","Emissions (CO2)","On-farm energy use","2011","FAO TIER 1","kt","7403.8888"
"Emissions totals","Poland","Emissions (CH4)","On-farm energy use","2012","FAO TIER 1","kt","0.507"
"Emissions totals","Poland","Emissions (N2O)","On-farm energy use","2012","FAO TIER 1","kt","2.1467"
"Emissions totals","Poland","Emissions (CO2)","On-farm energy use","2012","FAO TIER 1","kt","7334.2043"
"Emissions totals","Poland","Emissions (CH4)","On-farm energy use","2013","FAO TIER 1","kt","0.5859"
"Emissions totals","Poland","Emissions (N2O)","On-farm energy use","2013","FAO TIER 1","kt","2.1036"
"Emissions totals","Poland","Emissions (CO2)","On-farm energy use","2013","FAO TIER 1","kt","7099.1342"
"Emissions totals","Poland","Emissions (CH4)","On-farm energy use","2014","FAO TIER 1","kt","0.5841"
"Emissions totals","Poland","Emissions (N2O)","On-farm energy use","2014","FAO TIER 1","kt","2.0278"
"Emissions totals","Poland","Emissions (CO2)","On-farm energy use","2014","FAO TIER 1","kt","6837.1315"
"Emissions totals","Poland","Emissions (CH4)","On-farm energy use","2015","FAO TIER 1","kt","0.446"
"Emissions totals","Poland","Emissions (N2O)","On-farm energy use","2015","FAO TIER 1","kt","2.0197"
"Emissions totals","Poland","Emissions (CO2)","On-farm energy use","2015","FAO TIER 1","kt","6713.3038"
"Emissions totals","Poland","Emissions (CH4)","On-farm energy use","2016","FAO TIER 1","kt","0.5275"
"Emissions totals","Poland","Emissions (N2O)","On-farm energy use","2016","FAO TIER 1","kt","2.1392"
"Emissions totals","Poland","Emissions (CO2)","On-farm energy use","2016","FAO TIER 1","kt","7156.57"
"Emissions totals","Poland","Emissions (CH4)","On-farm energy use","2017","FAO TIER 1","kt","0.5732"
"Emissions totals","Poland","Emissions (N2O)","On-farm energy use","2017","FAO TIER 1","kt","2.5454"
"Emissions totals","Poland","Emissions (CO2)","On-farm energy use","2017","FAO TIER 1","kt","8270.7786"
"Emissions totals","Poland","Emissions (CH4)","On-farm energy use","2018","FAO TIER 1","kt","0.5886"
"Emissions totals","Poland","Emissions (N2O)","On-farm energy use","2018","FAO TIER 1","kt","2.6819"
"Emissions totals","Poland","Emissions (CO2)","On-farm energy use","2018","FAO TIER 1","kt","8648.5813"
"Emissions totals","Poland","Emissions (CH4)","On-farm energy use","2019","FAO TIER 1","kt","0.548"
"Emissions totals","Poland","Emissions (N2O)","On-farm energy use","2019","FAO TIER 1","kt","2.7845"
"Emissions totals","Poland","Emissions (CO2)","On-farm energy use","2019","FAO TIER 1","kt","8838.2869"
"Emissions totals","Poland","Emissions (CH4)","On-farm energy use","2020","FAO TIER 1","kt","0.5125"
"Emissions totals","Poland","Emissions (N2O)","On-farm energy use","2020","FAO TIER 1","kt","2.8102"
"Emissions totals","Poland","Emissions (CO2)","On-farm energy use","2020","FAO TIER 1","kt","8903.5166"
"Emissions totals","Portugal","Emissions (CH4)","Rice Cultivation","2006","FAO TIER 1","kt","12.7976"
"Emissions totals","Portugal","Emissions (CH4)","Rice Cultivation","2007","FAO TIER 1","kt","13.5591"
"Emissions totals","Portugal","Emissions (CH4)","Rice Cultivation","2008","FAO TIER 1","kt","13.2723"
"Emissions totals","Portugal","Emissions (CH4)","Rice Cultivation","2009","FAO TIER 1","kt","14.3489"
"Emissions totals","Portugal","Emissions (CH4)","Rice Cultivation","2010","FAO TIER 1","kt","14.6765"
"Emissions totals","Portugal","Emissions (CH4)","Rice Cultivation","2011","FAO TIER 1","kt","15.8437"
"Emissions totals","Portugal","Emissions (CH4)","Rice Cultivation","2012","FAO TIER 1","kt","15.7117"
"Emissions totals","Portugal","Emissions (CH4)","Rice Cultivation","2013","FAO TIER 1","kt","15.2092"
"Emissions totals","Portugal","Emissions (CH4)","Rice Cultivation","2014","FAO TIER 1","kt","14.492"
"Emissions totals","Portugal","Emissions (CH4)","Rice Cultivation","2015","FAO TIER 1","kt","14.6876"
"Emissions totals","Portugal","Emissions (CH4)","Rice Cultivation","2016","FAO TIER 1","kt","14.6911"
"Emissions totals","Portugal","Emissions (CH4)","Rice Cultivation","2017","FAO TIER 1","kt","14.5878"
"Emissions totals","Portugal","Emissions (CH4)","Rice Cultivation","2018","FAO TIER 1","kt","14.7924"
"Emissions totals","Portugal","Emissions (CH4)","Rice Cultivation","2019","FAO TIER 1","kt","14.5303"
"Emissions totals","Portugal","Emissions (CH4)","Rice Cultivation","2020","FAO TIER 1","kt","13.0738"
"Emissions totals","Portugal","Emissions (CH4)","Burning - Crop residues","2006","FAO TIER 1","kt","0.4279"
"Emissions totals","Portugal","Emissions (N2O)","Burning - Crop residues","2006","FAO TIER 1","kt","0.0111"
"Emissions totals","Portugal","Emissions (CH4)","Burning - Crop residues","2007","FAO TIER 1","kt","0.3845"
"Emissions totals","Portugal","Emissions (N2O)","Burning - Crop residues","2007","FAO TIER 1","kt","0.01"
"Emissions totals","Portugal","Emissions (CH4)","Burning - Crop residues","2008","FAO TIER 1","kt","0.4339"
"Emissions totals","Portugal","Emissions (N2O)","Burning - Crop residues","2008","FAO TIER 1","kt","0.0112"
"Emissions totals","Portugal","Emissions (CH4)","Burning - Crop residues","2009","FAO TIER 1","kt","0.377"
"Emissions totals","Portugal","Emissions (N2O)","Burning - Crop residues","2009","FAO TIER 1","kt","0.0098"
"Emissions totals","Portugal","Emissions (CH4)","Burning - Crop residues","2010","FAO TIER 1","kt","0.3497"
"Emissions totals","Portugal","Emissions (N2O)","Burning - Crop residues","2010","FAO TIER 1","kt","0.0091"
"Emissions totals","Portugal","Emissions (CH4)","Burning - Crop residues","2011","FAO TIER 1","kt","0.3626"
"Emissions totals","Portugal","Emissions (N2O)","Burning - Crop residues","2011","FAO TIER 1","kt","0.0094"
"Emissions totals","Portugal","Emissions (CH4)","Burning - Crop residues","2012","FAO TIER 1","kt","0.3815"
"Emissions totals","Portugal","Emissions (N2O)","Burning - Crop residues","2012","FAO TIER 1","kt","0.0099"
"Emissions totals","Portugal","Emissions (CH4)","Burning - Crop residues","2013","FAO TIER 1","kt","0.4031"
"Emissions totals","Portugal","Emissions (N2O)","Burning - Crop residues","2013","FAO TIER 1","kt","0.0105"
"Emissions totals","Portugal","Emissions (CH4)","Burning - Crop residues","2014","FAO TIER 1","kt","0.3851"
"Emissions totals","Portugal","Emissions (N2O)","Burning - Crop residues","2014","FAO TIER 1","kt","0.01"
"Emissions totals","Portugal","Emissions (CH4)","Burning - Crop residues","2015","FAO TIER 1","kt","0.3507"
"Emissions totals","Portugal","Emissions (N2O)","Burning - Crop residues","2015","FAO TIER 1","kt","0.0091"
"Emissions totals","Portugal","Emissions (CH4)","Burning - Crop residues","2016","FAO TIER 1","kt","0.3239"
"Emissions totals","Portugal","Emissions (N2O)","Burning - Crop residues","2016","FAO TIER 1","kt","0.0084"
"Emissions totals","Portugal","Emissions (CH4)","Burning - Crop residues","2017","FAO TIER 1","kt","0.308"
"Emissions totals","Portugal","Emissions (N2O)","Burning - Crop residues","2017","FAO TIER 1","kt","0.008"
"Emissions totals","Portugal","Emissions (CH4)","Burning - Crop residues","2018","FAO TIER 1","kt","0.2978"
"Emissions totals","Portugal","Emissions (N2O)","Burning - Crop residues","2018","FAO TIER 1","kt","0.0077"
"Emissions totals","Portugal","Emissions (CH4)","Burning - Crop residues","2019","FAO TIER 1","kt","0.2816"
"Emissions totals","Portugal","Emissions (N2O)","Burning - Crop residues","2019","FAO TIER 1","kt","0.0073"
"Emissions totals","Portugal","Emissions (CH4)","Burning - Crop residues","2020","FAO TIER 1","kt","0.2681"
"Emissions totals","Portugal","Emissions (N2O)","Burning - Crop residues","2020","FAO TIER 1","kt","0.007"
"Emissions totals","Portugal","Emissions (CH4)","Enteric Fermentation","2006","FAO TIER 1","kt","127.3892"
"Emissions totals","Portugal","Emissions (CH4)","Enteric Fermentation","2007","FAO TIER 1","kt","126.782"
"Emissions totals","Portugal","Emissions (CH4)","Enteric Fermentation","2008","FAO TIER 1","kt","127.4264"
"Emissions totals","Portugal","Emissions (CH4)","Enteric Fermentation","2009","FAO TIER 1","kt","125.3505"
"Emissions totals","Portugal","Emissions (CH4)","Enteric Fermentation","2010","FAO TIER 1","kt","120.6656"
"Emissions totals","Portugal","Emissions (CH4)","Enteric Fermentation","2011","FAO TIER 1","kt","123.4218"
"Emissions totals","Portugal","Emissions (CH4)","Enteric Fermentation","2012","FAO TIER 1","kt","122.1273"
"Emissions totals","Portugal","Emissions (CH4)","Enteric Fermentation","2013","FAO TIER 1","kt","120.0224"
"Emissions totals","Portugal","Emissions (CH4)","Enteric Fermentation","2014","FAO TIER 1","kt","124.4269"
"Emissions totals","Portugal","Emissions (CH4)","Enteric Fermentation","2015","FAO TIER 1","kt","128.4441"
"Emissions totals","Portugal","Emissions (CH4)","Enteric Fermentation","2016","FAO TIER 1","kt","129.8325"
"Emissions totals","Portugal","Emissions (CH4)","Enteric Fermentation","2017","FAO TIER 1","kt","133.0615"
"Emissions totals","Portugal","Emissions (CH4)","Enteric Fermentation","2018","FAO TIER 1","kt","130.439"
"Emissions totals","Portugal","Emissions (CH4)","Enteric Fermentation","2019","FAO TIER 1","kt","132.8815"
"Emissions totals","Portugal","Emissions (CH4)","Enteric Fermentation","2020","FAO TIER 1","kt","134.6491"
"Emissions totals","Portugal","Emissions (CH4)","Manure Management","2006","FAO TIER 1","kt","42.0117"
"Emissions totals","Portugal","Direct emissions (N2O)","Manure Management","2006","FAO TIER 1","kt","0.7479"
"Emissions totals","Portugal","Emissions (N2O)","Manure Management","2006","FAO TIER 1","kt","1.1233"
"Emissions totals","Portugal","Emissions (CH4)","Manure Management","2007","FAO TIER 1","kt","42.7348"
"Emissions totals","Portugal","Direct emissions (N2O)","Manure Management","2007","FAO TIER 1","kt","0.7539"
"Emissions totals","Portugal","Emissions (N2O)","Manure Management","2007","FAO TIER 1","kt","1.1336"
"Emissions totals","Portugal","Emissions (CH4)","Manure Management","2008","FAO TIER 1","kt","42.7871"
"Emissions totals","Portugal","Direct emissions (N2O)","Manure Management","2008","FAO TIER 1","kt","0.7588"
"Emissions totals","Portugal","Emissions (N2O)","Manure Management","2008","FAO TIER 1","kt","1.1416"
"Emissions totals","Portugal","Emissions (CH4)","Manure Management","2009","FAO TIER 1","kt","42.4163"
"Emissions totals","Portugal","Direct emissions (N2O)","Manure Management","2009","FAO TIER 1","kt","0.7508"
"Emissions totals","Portugal","Emissions (N2O)","Manure Management","2009","FAO TIER 1","kt","1.1308"
"Emissions totals","Portugal","Emissions (CH4)","Manure Management","2010","FAO TIER 1","kt","41.3716"
"Emissions totals","Portugal","Direct emissions (N2O)","Manure Management","2010","FAO TIER 1","kt","0.7267"
"Emissions totals","Portugal","Emissions (N2O)","Manure Management","2010","FAO TIER 1","kt","1.095"
"Emissions totals","Portugal","Emissions (CH4)","Manure Management","2011","FAO TIER 1","kt","42.4287"
"Emissions totals","Portugal","Direct emissions (N2O)","Manure Management","2011","FAO TIER 1","kt","0.7365"
"Emissions totals","Portugal","Emissions (N2O)","Manure Management","2011","FAO TIER 1","kt","1.1157"
"Emissions totals","Portugal","Emissions (CH4)","Manure Management","2012","FAO TIER 1","kt","42.606"
"Emissions totals","Portugal","Direct emissions (N2O)","Manure Management","2012","FAO TIER 1","kt","0.7345"
"Emissions totals","Portugal","Emissions (N2O)","Manure Management","2012","FAO TIER 1","kt","1.1134"
"Emissions totals","Portugal","Emissions (CH4)","Manure Management","2013","FAO TIER 1","kt","42.092"
"Emissions totals","Portugal","Direct emissions (N2O)","Manure Management","2013","FAO TIER 1","kt","0.724"
"Emissions totals","Portugal","Emissions (N2O)","Manure Management","2013","FAO TIER 1","kt","1.097"
"Emissions totals","Portugal","Emissions (CH4)","Manure Management","2014","FAO TIER 1","kt","44.0594"
"Emissions totals","Portugal","Direct emissions (N2O)","Manure Management","2014","FAO TIER 1","kt","0.7514"
"Emissions totals","Portugal","Emissions (N2O)","Manure Management","2014","FAO TIER 1","kt","1.1418"
"Emissions totals","Portugal","Emissions (CH4)","Manure Management","2015","FAO TIER 1","kt","46.0016"
"Emissions totals","Portugal","Direct emissions (N2O)","Manure Management","2015","FAO TIER 1","kt","0.7756"
"Emissions totals","Portugal","Emissions (N2O)","Manure Management","2015","FAO TIER 1","kt","1.1825"
"Emissions totals","Portugal","Emissions (CH4)","Manure Management","2016","FAO TIER 1","kt","45.1827"
"Emissions totals","Portugal","Direct emissions (N2O)","Manure Management","2016","FAO TIER 1","kt","0.7769"
"Emissions totals","Portugal","Emissions (N2O)","Manure Management","2016","FAO TIER 1","kt","1.1819"
"Emissions totals","Portugal","Emissions (CH4)","Manure Management","2017","FAO TIER 1","kt","46.0576"
"Emissions totals","Portugal","Direct emissions (N2O)","Manure Management","2017","FAO TIER 1","kt","0.7926"
"Emissions totals","Portugal","Emissions (N2O)","Manure Management","2017","FAO TIER 1","kt","1.2033"
"Emissions totals","Portugal","Emissions (CH4)","Manure Management","2018","FAO TIER 1","kt","45.843"
"Emissions totals","Portugal","Direct emissions (N2O)","Manure Management","2018","FAO TIER 1","kt","0.7797"
"Emissions totals","Portugal","Emissions (N2O)","Manure Management","2018","FAO TIER 1","kt","1.1861"
"Emissions totals","Portugal","Emissions (CH4)","Manure Management","2019","FAO TIER 1","kt","46.6919"
"Emissions totals","Portugal","Direct emissions (N2O)","Manure Management","2019","FAO TIER 1","kt","0.7918"
"Emissions totals","Portugal","Emissions (N2O)","Manure Management","2019","FAO TIER 1","kt","1.2063"
"Emissions totals","Portugal","Emissions (CH4)","Manure Management","2020","FAO TIER 1","kt","46.8399"
"Emissions totals","Portugal","Direct emissions (N2O)","Manure Management","2020","FAO TIER 1","kt","0.7965"
"Emissions totals","Portugal","Emissions (N2O)","Manure Management","2020","FAO TIER 1","kt","1.2127"
"Emissions totals","Portugal","Emissions (CO2)","Drained organic soils (CO2)","2006","FAO TIER 1","kt","264.0272"
"Emissions totals","Portugal","Emissions (CO2)","Drained organic soils (CO2)","2007","FAO TIER 1","kt","263.3372"
"Emissions totals","Portugal","Emissions (CO2)","Drained organic soils (CO2)","2008","FAO TIER 1","kt","263.0622"
"Emissions totals","Portugal","Emissions (CO2)","Drained organic soils (CO2)","2009","FAO TIER 1","kt","262.495"
"Emissions totals","Portugal","Emissions (CO2)","Drained organic soils (CO2)","2010","FAO TIER 1","kt","263.5327"
"Emissions totals","Portugal","Emissions (CO2)","Drained organic soils (CO2)","2011","FAO TIER 1","kt","262.6393"
"Emissions totals","Portugal","Emissions (CO2)","Drained organic soils (CO2)","2012","FAO TIER 1","kt","262.5261"
"Emissions totals","Portugal","Emissions (CO2)","Drained organic soils (CO2)","2013","FAO TIER 1","kt","261.5223"
"Emissions totals","Portugal","Emissions (CO2)","Drained organic soils (CO2)","2014","FAO TIER 1","kt","259.7491"
"Emissions totals","Portugal","Emissions (CO2)","Drained organic soils (CO2)","2015","FAO TIER 1","kt","259.1414"
"Emissions totals","Portugal","Emissions (CO2)","Drained organic soils (CO2)","2016","FAO TIER 1","kt","253.6462"
"Emissions totals","Portugal","Emissions (CO2)","Drained organic soils (CO2)","2017","FAO TIER 1","kt","252.5988"
