Domain,Area,Element,Item,Year,Source,Unit,Value
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forest fires","2002","FAO TIER 1","kt","36.4133"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forest fires","2003","FAO TIER 1","kt","406.6117"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forest fires","2004","FAO TIER 1","kt","18.5861"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forest fires","2005","FAO TIER 1","kt","373.9774"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forest fires","2006","FAO TIER 1","kt","46.5442"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forest fires","2007","FAO TIER 1","kt","5.0801"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forest fires","2008","FAO TIER 1","kt","1.4297"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forest fires","2009","FAO TIER 1","kt","9.6152"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forest fires","2010","FAO TIER 1","kt","56.8302"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forest fires","2011","FAO TIER 1","kt","11.3174"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forest fires","2012","FAO TIER 1","kt","31.9984"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forest fires","2013","FAO TIER 1","kt","63.0647"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forest fires","2014","FAO TIER 1","kt","3.8936"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forest fires","2015","FAO TIER 1","kt","35.7746"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forest fires","2016","FAO TIER 1","kt","134.7313"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forest fires","2017","FAO TIER 1","kt","560.1234"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forest fires","2018","FAO TIER 1","kt","27.7974"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forest fires","2019","FAO TIER 1","kt","11.4376"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forest fires","2020","FAO TIER 1","kt","117.6574"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2000","FAO TIER 1","kt","540.2823"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2001","FAO TIER 1","kt","542.495"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2002","FAO TIER 1","kt","542.495"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2003","FAO TIER 1","kt","542.2777"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2004","FAO TIER 1","kt","536.9203"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2005","FAO TIER 1","kt","536.9203"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2006","FAO TIER 1","kt","540.2322"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2007","FAO TIER 1","kt","540.0749"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2008","FAO TIER 1","kt","540.0749"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2009","FAO TIER 1","kt","540.9588"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2010","FAO TIER 1","kt","541.5399"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2011","FAO TIER 1","kt","541.5399"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2012","FAO TIER 1","kt","542.9014"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2013","FAO TIER 1","kt","541.1669"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2014","FAO TIER 1","kt","541.1669"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2015","FAO TIER 1","kt","539.4327"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2016","FAO TIER 1","kt","539.4327"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2017","FAO TIER 1","kt","539.4327"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2018","FAO TIER 1","kt","537.9181"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2019","FAO TIER 1","kt","551.8901"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2020","FAO TIER 1","kt","551.8901"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forestland","2000","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forestland","2001","FAO TIER 1","kt","-3278"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forestland","2002","FAO TIER 1","kt","-3278"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forestland","2003","FAO TIER 1","kt","-3278"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forestland","2004","FAO TIER 1","kt","-3278"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forestland","2005","FAO TIER 1","kt","-3278"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forestland","2006","FAO TIER 1","kt","-3278"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forestland","2007","FAO TIER 1","kt","-3278"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forestland","2008","FAO TIER 1","kt","-3278"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forestland","2009","FAO TIER 1","kt","-3278"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forestland","2010","FAO TIER 1","kt","-3278"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forestland","2011","FAO TIER 1","kt","-287048.9424"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forestland","2012","FAO TIER 1","kt","-287048.9424"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forestland","2013","FAO TIER 1","kt","-287048.9424"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forestland","2014","FAO TIER 1","kt","-287048.9424"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forestland","2015","FAO TIER 1","kt","-287048.9424"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forestland","2016","FAO TIER 1","kt","-28562.1813"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forestland","2017","FAO TIER 1","kt","-28562.1813"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forestland","2018","FAO TIER 1","kt","-28562.1813"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forestland","2019","FAO TIER 1","kt","-28562.1813"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forestland","2020","FAO TIER 1","kt","-28562.1813"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Net Forest conversion","2000","FAO TIER 1","kt","110"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Net Forest conversion","2001","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Net Forest conversion","2002","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Net Forest conversion","2003","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Net Forest conversion","2004","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Net Forest conversion","2005","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Net Forest conversion","2006","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Net Forest conversion","2007","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Net Forest conversion","2008","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Net Forest conversion","2009","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Net Forest conversion","2010","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Net Forest conversion","2011","FAO TIER 1","kt","1343.32"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Net Forest conversion","2012","FAO TIER 1","kt","1343.32"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Net Forest conversion","2013","FAO TIER 1","kt","1343.32"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Net Forest conversion","2014","FAO TIER 1","kt","1343.32"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Net Forest conversion","2015","FAO TIER 1","kt","1343.32"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Net Forest conversion","2016","FAO TIER 1","kt","5094.1748"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Net Forest conversion","2017","FAO TIER 1","kt","5094.1748"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Net Forest conversion","2018","FAO TIER 1","kt","5094.1748"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Net Forest conversion","2019","FAO TIER 1","kt","5094.1748"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Net Forest conversion","2020","FAO TIER 1","kt","5094.1748"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Fires in organic soils","2000","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Fires in organic soils","2001","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Fires in organic soils","2002","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Fires in organic soils","2003","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Fires in organic soils","2004","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Fires in organic soils","2005","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Fires in organic soils","2006","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Fires in organic soils","2007","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Fires in organic soils","2008","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Fires in organic soils","2009","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Fires in organic soils","2010","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Fires in organic soils","2011","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Fires in organic soils","2012","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Fires in organic soils","2013","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Fires in organic soils","2014","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Fires in organic soils","2015","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Fires in organic soils","2016","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Fires in organic soils","2017","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Fires in organic soils","2018","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Fires in organic soils","2019","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Fires in organic soils","2020","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forest fires","2000","FAO TIER 1","kt","25.1226"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forest fires","2001","FAO TIER 1","kt","1.1572"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forest fires","2002","FAO TIER 1","kt","7.4266"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forest fires","2003","FAO TIER 1","kt","0.914"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forest fires","2004","FAO TIER 1","kt","2.7392"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forest fires","2005","FAO TIER 1","kt","5.9941"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forest fires","2006","FAO TIER 1","kt","15.8874"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forest fires","2007","FAO TIER 1","kt","8.3378"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forest fires","2008","FAO TIER 1","kt","2.4667"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forest fires","2009","FAO TIER 1","kt","10.5613"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forest fires","2010","FAO TIER 1","kt","7.3036"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forest fires","2011","FAO TIER 1","kt","26.1734"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forest fires","2012","FAO TIER 1","kt","32.5393"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forest fires","2013","FAO TIER 1","kt","5.8739"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forest fires","2014","FAO TIER 1","kt","2.3437"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forest fires","2015","FAO TIER 1","kt","0"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forest fires","2016","FAO TIER 1","kt","0.123"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forest fires","2017","FAO TIER 1","kt","8.5838"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forest fires","2018","FAO TIER 1","kt","3.7734"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forest fires","2019","FAO TIER 1","kt","6.9081"
"Emissions totals","Romania","Emissions (CO2eq) (AR5)","Forest fires","2020","FAO TIER 1","kt","10.4118"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2000","FAO TIER 1","kt","65.188"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2001","FAO TIER 1","kt","65.1879"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2002","FAO TIER 1","kt","64.6171"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2003","FAO TIER 1","kt","63.9445"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2004","FAO TIER 1","kt","63.8167"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2005","FAO TIER 1","kt","63.8167"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2006","FAO TIER 1","kt","64.2909"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2007","FAO TIER 1","kt","64.3495"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2008","FAO TIER 1","kt","64.3495"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2009","FAO TIER 1","kt","64.8546"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2010","FAO TIER 1","kt","64.8696"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2011","FAO TIER 1","kt","65.0032"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2012","FAO TIER 1","kt","64.9214"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2013","FAO TIER 1","kt","64.9214"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2014","FAO TIER 1","kt","64.8726"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2015","FAO TIER 1","kt","64.8726"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2016","FAO TIER 1","kt","64.8726"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2017","FAO TIER 1","kt","64.8875"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2018","FAO TIER 1","kt","64.5457"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2019","FAO TIER 1","kt","64.9857"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2020","FAO TIER 1","kt","64.7556"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Forestland","2000","FAO TIER 1","kt","-9917.0964"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Forestland","2001","FAO TIER 1","kt","-8863.1525"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Forestland","2002","FAO TIER 1","kt","-8863.1525"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Forestland","2003","FAO TIER 1","kt","-8863.1525"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Forestland","2004","FAO TIER 1","kt","-8863.1525"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Forestland","2005","FAO TIER 1","kt","-8863.1525"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Forestland","2006","FAO TIER 1","kt","-8863.1525"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Forestland","2007","FAO TIER 1","kt","-8863.1525"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Forestland","2008","FAO TIER 1","kt","-8863.1525"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Forestland","2009","FAO TIER 1","kt","-8863.1525"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Forestland","2010","FAO TIER 1","kt","-8863.1525"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Forestland","2011","FAO TIER 1","kt","-7765.333"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Forestland","2012","FAO TIER 1","kt","-7765.333"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Forestland","2013","FAO TIER 1","kt","-7765.333"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Forestland","2014","FAO TIER 1","kt","-7765.333"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Forestland","2015","FAO TIER 1","kt","-7765.333"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Forestland","2016","FAO TIER 1","kt","-1097.3057"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Forestland","2017","FAO TIER 1","kt","-1097.3057"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Forestland","2018","FAO TIER 1","kt","-1097.3057"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Forestland","2019","FAO TIER 1","kt","-1097.3057"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Forestland","2020","FAO TIER 1","kt","-1097.3057"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Net Forest conversion","2000","FAO TIER 1","kt","449.1379"
"Emissions totals","Slovakia","Emissions (CO2eq) (AR5)","Net Forest conversion","2001","FAO TIER 1","kt","428.4201"
