Domain,Area,Element,Item,Year,Unit,Value
"Land Use","Sri Lanka","Share in Cropland","Land area equipped for irrigation","2019","%","26.86"
"Land Use","Sri Lanka","Share in Cropland","Land area equipped for irrigation","2020","%","26.85"
"Land Use","Sri Lanka","Share in Cropland","Land area equipped for irrigation","2021","%","26.85"
"Land Use","Sudan","Share in Cropland","Land area equipped for irrigation","2012","%","9.27"
"Land Use","Sudan","Share in Cropland","Land area equipped for irrigation","2013","%","9.28"
"Land Use","Sudan","Share in Cropland","Land area equipped for irrigation","2014","%","9.28"
"Land Use","Sudan","Share in Cropland","Land area equipped for irrigation","2015","%","9.14"
"Land Use","Sudan","Share in Cropland","Land area equipped for irrigation","2016","%","9"
"Land Use","Sudan","Share in Cropland","Land area equipped for irrigation","2017","%","8.87"
"Land Use","Sudan","Share in Cropland","Land area equipped for irrigation","2018","%","8.75"
"Land Use","Sudan","Share in Cropland","Land area equipped for irrigation","2019","%","8.75"
"Land Use","Sudan","Share in Cropland","Land area equipped for irrigation","2020","%","8.75"
"Land Use","Sudan","Share in Cropland","Land area equipped for irrigation","2021","%","8.75"
"Land Use","Sudan (former)","Share in Cropland","Land area equipped for irrigation","2000","%","11.39"
"Land Use","Sudan (former)","Share in Cropland","Land area equipped for irrigation","2001","%","11.3"
"Land Use","Sudan (former)","Share in Cropland","Land area equipped for irrigation","2002","%","11.19"
"Land Use","Sudan (former)","Share in Cropland","Land area equipped for irrigation","2003","%","10.25"
"Land Use","Sudan (former)","Share in Cropland","Land area equipped for irrigation","2004","%","10.3"
"Land Use","Sudan (former)","Share in Cropland","Land area equipped for irrigation","2005","%","9.96"
"Land Use","Sudan (former)","Share in Cropland","Land area equipped for irrigation","2006","%","10.01"
"Land Use","Sudan (former)","Share in Cropland","Land area equipped for irrigation","2007","%","9.75"
"Land Use","Sudan (former)","Share in Cropland","Land area equipped for irrigation","2008","%","9.71"
"Land Use","Sudan (former)","Share in Cropland","Land area equipped for irrigation","2009","%","9.43"
"Land Use","Sudan (former)","Share in Cropland","Land area equipped for irrigation","2010","%","9.44"
"Land Use","Sudan (former)","Share in Cropland","Land area equipped for irrigation","2011","%","9.44"
"Land Use","Suriname","Share in Cropland","Land area equipped for irrigation","2000","%","76.87"
"Land Use","Suriname","Share in Cropland","Land area equipped for irrigation","2001","%","79.23"
"Land Use","Suriname","Share in Cropland","Land area equipped for irrigation","2002","%","99.04"
"Land Use","Suriname","Share in Cropland","Land area equipped for irrigation","2003","%","84.43"
"Land Use","Suriname","Share in Cropland","Land area equipped for irrigation","2004","%","87.29"
"Land Use","Suriname","Share in Cropland","Land area equipped for irrigation","2005","%","93.64"
"Land Use","Suriname","Share in Cropland","Land area equipped for irrigation","2006","%","93.64"
"Land Use","Suriname","Share in Cropland","Land area equipped for irrigation","2007","%","100"
"Land Use","Suriname","Share in Cropland","Land area equipped for irrigation","2008","%","100"
"Land Use","Suriname","Share in Cropland","Land area equipped for irrigation","2009","%","90.48"
"Land Use","Suriname","Share in Cropland","Land area equipped for irrigation","2010","%","93.44"
"Land Use","Suriname","Share in Cropland","Land area equipped for irrigation","2011","%","90.48"
"Land Use","Suriname","Share in Cropland","Land area equipped for irrigation","2012","%","100"
"Land Use","Suriname","Share in Cropland","Land area equipped for irrigation","2013","%","95.45"
"Land Use","Suriname","Share in Cropland","Land area equipped for irrigation","2014","%","92.96"
"Land Use","Suriname","Share in Cropland","Land area equipped for irrigation","2015","%","98.59"
"Land Use","Suriname","Share in Cropland","Land area equipped for irrigation","2016","%","100"
"Land Use","Suriname","Share in Cropland","Land area equipped for irrigation","2017","%","100"
"Land Use","Suriname","Share in Cropland","Land area equipped for irrigation","2018","%","100"
"Land Use","Suriname","Share in Cropland","Land area equipped for irrigation","2019","%","100"
"Land Use","Suriname","Share in Cropland","Land area equipped for irrigation","2020","%","100"
"Land Use","Suriname","Share in Cropland","Land area equipped for irrigation","2021","%","100"
"Land Use","Sweden","Share in Cropland","Land area equipped for irrigation","2000","%","5.26"
"Land Use","Sweden","Share in Cropland","Land area equipped for irrigation","2001","%","5.74"
"Land Use","Sweden","Share in Cropland","Land area equipped for irrigation","2002","%","6.4"
"Land Use","Sweden","Share in Cropland","Land area equipped for irrigation","2003","%","7.11"
"Land Use","Sweden","Share in Cropland","Land area equipped for irrigation","2004","%","6.68"
"Land Use","Sweden","Share in Cropland","Land area equipped for irrigation","2005","%","6.21"
"Land Use","Sweden","Share in Cropland","Land area equipped for irrigation","2006","%","6.19"
"Land Use","Sweden","Share in Cropland","Land area equipped for irrigation","2007","%","6.07"
"Land Use","Sweden","Share in Cropland","Land area equipped for irrigation","2008","%","6.11"
"Land Use","Sweden","Share in Cropland","Land area equipped for irrigation","2009","%","6.16"
"Land Use","Sweden","Share in Cropland","Land area equipped for irrigation","2010","%","6.26"
"Land Use","Sweden","Share in Cropland","Land area equipped for irrigation","2011","%","6.18"
"Land Use","Sweden","Share in Cropland","Land area equipped for irrigation","2012","%","6.09"
"Land Use","Sweden","Share in Cropland","Land area equipped for irrigation","2013","%","6"
"Land Use","Sweden","Share in Cropland","Land area equipped for irrigation","2014","%","6.03"
"Land Use","Sweden","Share in Cropland","Land area equipped for irrigation","2015","%","6.06"
"Land Use","Sweden","Share in Cropland","Land area equipped for irrigation","2016","%","6.11"
"Land Use","Sweden","Share in Cropland","Land area equipped for irrigation","2017","%","6.14"
"Land Use","Sweden","Share in Cropland","Land area equipped for irrigation","2018","%","6.17"
"Land Use","Sweden","Share in Cropland","Land area equipped for irrigation","2019","%","6.17"
"Land Use","Sweden","Share in Cropland","Land area equipped for irrigation","2020","%","6.18"
"Land Use","Sweden","Share in Cropland","Land area equipped for irrigation","2021","%","6.18"
"Land Use","Switzerland","Share in Cropland","Land area equipped for irrigation","2000","%","8.8"
"Land Use","Switzerland","Share in Cropland","Land area equipped for irrigation","2001","%","9.01"
"Land Use","Switzerland","Share in Cropland","Land area equipped for irrigation","2002","%","9.5"
"Land Use","Switzerland","Share in Cropland","Land area equipped for irrigation","2003","%","10.24"
"Land Use","Switzerland","Share in Cropland","Land area equipped for irrigation","2004","%","10.95"
"Land Use","Switzerland","Share in Cropland","Land area equipped for irrigation","2005","%","11.66"
"Land Use","Switzerland","Share in Cropland","Land area equipped for irrigation","2006","%","12.34"
"Land Use","Switzerland","Share in Cropland","Land area equipped for irrigation","2007","%","12.81"
"Land Use","Switzerland","Share in Cropland","Land area equipped for irrigation","2008","%","13.29"
"Land Use","Switzerland","Share in Cropland","Land area equipped for irrigation","2009","%","13.75"
"Land Use","Switzerland","Share in Cropland","Land area equipped for irrigation","2010","%","14.26"
"Land Use","Switzerland","Share in Cropland","Land area equipped for irrigation","2011","%","14.05"
"Land Use","Switzerland","Share in Cropland","Land area equipped for irrigation","2012","%","13.57"
"Land Use","Switzerland","Share in Cropland","Land area equipped for irrigation","2013","%","13.1"
"Land Use","Switzerland","Share in Cropland","Land area equipped for irrigation","2014","%","12.94"
"Land Use","Switzerland","Share in Cropland","Land area equipped for irrigation","2015","%","12.64"
"Land Use","Switzerland","Share in Cropland","Land area equipped for irrigation","2016","%","12.27"
"Land Use","Switzerland","Share in Cropland","Land area equipped for irrigation","2017","%","12.29"
"Land Use","Switzerland","Share in Cropland","Land area equipped for irrigation","2018","%","12.28"
"Land Use","Switzerland","Share in Cropland","Land area equipped for irrigation","2019","%","12.27"
"Land Use","Switzerland","Share in Cropland","Land area equipped for irrigation","2020","%","12.23"
"Land Use","Switzerland","Share in Cropland","Land area equipped for irrigation","2021","%","12.36"
"Land Use","Syrian Arab Republic","Share in Cropland","Land area equipped for irrigation","2000","%","22.63"
"Land Use","Syrian Arab Republic","Share in Cropland","Land area equipped for irrigation","2001","%","23.25"
"Land Use","Syrian Arab Republic","Share in Cropland","Land area equipped for irrigation","2002","%","24.59"
"Land Use","Syrian Arab Republic","Share in Cropland","Land area equipped for irrigation","2003","%","24.84"
"Land Use","Syrian Arab Republic","Share in Cropland","Land area equipped for irrigation","2004","%","25.58"
"Land Use","Syrian Arab Republic","Share in Cropland","Land area equipped for irrigation","2005","%","25.67"
"Land Use","Syrian Arab Republic","Share in Cropland","Land area equipped for irrigation","2006","%","25.09"
"Land Use","Syrian Arab Republic","Share in Cropland","Land area equipped for irrigation","2007","%","24.56"
"Land Use","Syrian Arab Republic","Share in Cropland","Land area equipped for irrigation","2008","%","23.93"
"Land Use","Syrian Arab Republic","Share in Cropland","Land area equipped for irrigation","2009","%","21.86"
"Land Use","Syrian Arab Republic","Share in Cropland","Land area equipped for irrigation","2010","%","23.54"
"Land Use","Syrian Arab Republic","Share in Cropland","Land area equipped for irrigation","2011","%","24.48"
"Land Use","Syrian Arab Republic","Share in Cropland","Land area equipped for irrigation","2012","%","24.92"
"Land Use","Syrian Arab Republic","Share in Cropland","Land area equipped for irrigation","2013","%","22.85"
"Land Use","Syrian Arab Republic","Share in Cropland","Land area equipped for irrigation","2014","%","22.85"
"Land Use","Syrian Arab Republic","Share in Cropland","Land area equipped for irrigation","2015","%","22.86"
"Land Use","Syrian Arab Republic","Share in Cropland","Land area equipped for irrigation","2016","%","22.86"
"Land Use","Syrian Arab Republic","Share in Cropland","Land area equipped for irrigation","2017","%","22.84"
"Land Use","Syrian Arab Republic","Share in Cropland","Land area equipped for irrigation","2018","%","22.87"
"Land Use","Syrian Arab Republic","Share in Cropland","Land area equipped for irrigation","2019","%","22.89"
"Land Use","Syrian Arab Republic","Share in Cropland","Land area equipped for irrigation","2020","%","22.88"
"Land Use","Syrian Arab Republic","Share in Cropland","Land area equipped for irrigation","2021","%","22.88"
"Land Use","Tajikistan","Share in Cropland","Land area equipped for irrigation","2000","%","81.15"
"Land Use","Tajikistan","Share in Cropland","Land area equipped for irrigation","2001","%","81.43"
"Land Use","Tajikistan","Share in Cropland","Land area equipped for irrigation","2002","%","81.61"
"Land Use","Tajikistan","Share in Cropland","Land area equipped for irrigation","2003","%","81.82"
"Land Use","Tajikistan","Share in Cropland","Land area equipped for irrigation","2004","%","82.67"
"Land Use","Tajikistan","Share in Cropland","Land area equipped for irrigation","2005","%","83.3"
"Land Use","Tajikistan","Share in Cropland","Land area equipped for irrigation","2006","%","83.24"
"Land Use","Tajikistan","Share in Cropland","Land area equipped for irrigation","2007","%","84.19"
"Land Use","Tajikistan","Share in Cropland","Land area equipped for irrigation","2008","%","84.96"
"Land Use","Tajikistan","Share in Cropland","Land area equipped for irrigation","2009","%","83.9"
"Land Use","Tajikistan","Share in Cropland","Land area equipped for irrigation","2010","%","85.95"
"Land Use","Tajikistan","Share in Cropland","Land area equipped for irrigation","2011","%","87.95"
"Land Use","Tajikistan","Share in Cropland","Land area equipped for irrigation","2012","%","90.05"
"Land Use","Tajikistan","Share in Cropland","Land area equipped for irrigation","2013","%","88.56"
"Land Use","Tajikistan","Share in Cropland","Land area equipped for irrigation","2014","%","87.17"
